"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1","yellow",TRUE,0.00843,1651,353,64,0.181,0.039,"GO:0044281","BP",2,"small molecule metabolic process",1,"ALDH3B1,PNKP,ATP5D,SLC7A4,ACR,GSTZ1,GSS,SLC35A2,BCKDK,PYCRL,ETFB,AIMP2,AK1,GALK1,PSMD9,MVK,DNPH1,NIT2,HMGCL,GALE,AKR1A1,ACOT2,B4GALT4,ACADS,ADCK4,NT5C,ITPA,ASL,TST,ALDH1A2,GAMT,PGLS,COX4I2,FPGS,BAAT,PMM2,G6PC3,PFKL,OAZ3,THNSL2,FUOM,DAK,PDK1,GHRL,HAAO,PSMC3,SLC27A4,GLYCTK,GBA,ACAD9,DHFRL1,FUCA1,D2HGDH,SGSH,SLC25A10,ACOT1,ADSSL1,PSMB10,NT5M,MT-ND4L,ADSL,EIF6,DECR2,NUDT18",3.03885756764053
"2","yellow",TRUE,0.0317,162,353,14,0.04,0.086,"GO:0019318","BP",4,"hexose metabolic process",1,"SLC35A2,GALK1,GALE,AKR1A1,PMM2,G6PC3,PFKL,FUOM,DAK,PDK1,GHRL,GLYCTK,FUCA1,SLC25A10",5.80992073657147
"3","yellow",TRUE,4.75e-05,1268,143,50,0.35,0.039,"KEGG:01100","keg",3,"Metabolic pathways",1,"ALDH3B1,B4GALT7,ALG1,ATP5D,GSTZ1,GSS,PYCRL,AK1,GALK1,MVK,HMGCL,GALE,AKR1A1,ACOT2,B4GALT4,ACADS,NT5C,ITPA,ASL,TST,ALDH1A2,GAMT,PGLS,COX4I2,FPGS,BAAT,PMM2,G6PC3,PFKL,PTGES2,DAK,HAAO,MTMR14,GLYCTK,DEGS2,ATP6V0E2,DOLK,B3GALT6,MAN1B1,GBA,DHFRL1,HYI,SGSH,ACOT1,ADSSL1,GPAA1,APRT,NT5M,MT-ND4L,ADSL",NA
"4","yellow",TRUE,0.00272,2114,203,69,0.34,0.033,"REAC:1430728","rea",1,"Metabolism",1,"ALDH3B1,ARSD,B4GALT7,SREBF1,ATP5D,GSTZ1,GSS,BCKDK,PYCRL,ETFB,AIMP2,AK1,GALK1,PSMD9,MVK,LPCAT3,HMGCL,GALE,AKR1A1,ACOT2,B4GALT4,ACADS,NT5C,ITPA,ASL,HRASLS,TST,SUMF2,GAMT,PGLS,FPGS,BAAT,G6PC3,PFKL,OAZ3,PTGES2,DAK,PDK1,CYB5R1,HAAO,NOSTRIN,ALB,MTMR14,PSMC3,GPD1,HRASLS5,GLYCTK,DEGS2,B3GALT6,RPLP2,GBA,ACAD9,DHFRL1,OPLAH,D2HGDH,SGSH,SLC25A10,ACOT1,ADSSL1,SLC52A2,NHLRC1,APRT,PSMB10,NT5M,ACBD6,ADSL,DECR2,NAT6,NUDT18",NA
"5","lightyellow",TRUE,0.0055,505,317,27,0.085,0.053,"GO:0034660","BP",13,"ncRNA metabolic process",1,"RPL26L1,DDX1,NHP2L1,KIAA0391,INTS9,H2AFY,NCBP2,DARS2,MPHOSPH10,EEF1E1,RNF113A,TRMT5,MPHOSPH6,NARS2,GTF2B,SSB,YARS2,POLR2K,MRPL39,GTF3C6,TRMT112,TRMT10C,PPA1,RPS27L,DDX47,FDXACB1,TAF9",5.36617344189229
"6","lightyellow",TRUE,0.00429,153,317,14,0.044,0.092,"GO:0006399","BP",13,"tRNA metabolic process",2,"DDX1,KIAA0391,DARS2,EEF1E1,TRMT5,NARS2,SSB,YARS2,MRPL39,GTF3C6,TRMT112,TRMT10C,PPA1,FDXACB1",6.4099774940654
"7","lightyellow",TRUE,0.00101,804,317,38,0.12,0.047,"GO:0034622","BP",1,"cellular macromolecular complex assembly",1,"NDUFAB1,CENPQ,NDUFB4,DDX1,NDUFB2,GEMIN2,PSMD10,STMN2,RAD51C,C1QBP,ARPC3,ASF1A,BRIX1,H2AFY,TIMMDC1,NDUFB3,NDUFA8,NDUFAF1,RAB1A,COX17,EFTUD1,NDUFC2,VBP1,PSMC2,NDUFAF2,NDUFS4,NDUFB6,COA6,FAM103A1,TMEM126B,EID2,NDUFV2,COX14,UQCR10,NDUFA12,RPS27L,COX20,TAF9",4.80767609720062
"8","lightyellow",TRUE,0.000439,8550,317,212,0.669,0.025,"GO:0008152","BP",1,"metabolic process",1,"NDUFAB1,GGCT,MDH1,RTFDC1,GLRX2,GABARAPL2,RPL26L1,MRPS35,NDUFB4,RAB7A,UBE2T,DDX1,AURKA,IGBP1,ZNF302,MRPS33,NDUFB2,GEMIN2,UPRT,NHP2L1,SNW1,KIAA0391,PSMD10,ATG4A,SLC25A14,ARL2BP,INTS9,HIBADH,PHYH,RAD51C,C1QBP,MRPL27,DUSP3,LAMTOR3,LTA4H,MRPL51,LDHB,ASF1A,ACOT13,H2AFY,NCBP2,MRPL3,EIF1B,PSMD14,MRPL19,TXNDC9,PDCL3,PPP1R7,SUMO1,SCP2,PARK7,ATP5F1,GNPAT,SDHB,DARS2,NDUFB3,NDUFA8,ACYP1,FKBP1B,ACAT2,TAF12,KBTBD7,COPS5,MTIF3,TSFM,MPHOSPH10,NDP,EEF1E1,RNF113A,TRMT5,COX7C,DUT,RPAIN,CDO1,HDHD1,COX7B,PPT1,PCNA,MRPS36,CCNB1,LAMTOR5,MPHOSPH6,DHX9,PIGC,ISCU,MRPL47,ZNF189,NARS2,MRPL15,GGH,FDX1,NDUFAF1,GTF2B,RAB1A,ASNSD1,SSB,OLA1,COX17,PAPSS1,YARS2,ESD,EFTUD1,CLTC,PTRH2,SOD1,MGST3,UFC1,TAMM41,UBA3,ARL6IP5,RNF175,TBC1D7,MUT,ZNF92,HDAC8,ZNF182,MRPS28,LACTB2,POLR2K,AK3,AUH,EIF3M,CWC15,NGLY1,MBIP,NDUFC2,ATP5A1,TRIM36,GGPS1,ATP5G3,MRPL39,ATP5J,GTF3C6,ADK,NSMCE2,GALK2,FDPS,PSMC2,DPY30,GNPDA2,MRPS18C,SUCLG1,THOC7,PSMD6,RFC4,GNL3,MOCS2,NDUFAF2,NDUFS4,PTTG1,PEX2,NDUFB6,PRDX3,LEO1,FAM96A,MRPL16,ATP5H,LMBRD1,COA6,MMADHC,ADAL,ZNF354A,HINT1,FAM103A1,CNBP,NFXL1,ACYP2,TRIAP1,ZNF415,C1GALT1C1,TCEAL1,CHCHD1,SMPDL3A,TRMT112,UQCRH,TRMT10C,MRPS22,PCCA,RMI2,EID2,CCDC23,NDUFV2,PPA1,TCEAL8,MRPS23,GLRX5,ADI1,TBK1,UQCR10,ZNF93,NDUFA12,RPS27L,PIGP,THNSL1,SUMO2,NDUFA4,PPIA,NIF3L1,ANAPC7,HDAC2,PRIM1,MARCH5,ZNF830,COX20,RIPPLY2,DDX47,ACAD11,ATP5J2,ATP5O,FDXACB1,ZNHIT3,TAF9",1.10347152361181
"9","lightyellow",TRUE,0.00281,7875,317,196,0.618,0.025,"GO:0044238","BP",1,"primary metabolic process",2,"NDUFAB1,MDH1,RTFDC1,GLRX2,GABARAPL2,RPL26L1,MRPS35,NDUFB4,RAB7A,UBE2T,DDX1,AURKA,IGBP1,ZNF302,MRPS33,NDUFB2,GEMIN2,UPRT,NHP2L1,SNW1,KIAA0391,PSMD10,ATG4A,ARL2BP,INTS9,HIBADH,PHYH,RAD51C,C1QBP,MRPL27,DUSP3,LAMTOR3,LTA4H,MRPL51,ASF1A,H2AFY,NCBP2,MRPL3,EIF1B,PSMD14,MRPL19,TXNDC9,PDCL3,PPP1R7,SUMO1,SCP2,PARK7,ATP5F1,GNPAT,SDHB,DARS2,NDUFB3,NDUFA8,FKBP1B,ACAT2,TAF12,KBTBD7,COPS5,MTIF3,TSFM,MPHOSPH10,NDP,EEF1E1,RNF113A,TRMT5,COX7C,DUT,RPAIN,CDO1,HDHD1,COX7B,PPT1,PCNA,MRPS36,CCNB1,LAMTOR5,MPHOSPH6,DHX9,PIGC,ISCU,MRPL47,ZNF189,NARS2,MRPL15,FDX1,NDUFAF1,GTF2B,ASNSD1,SSB,OLA1,PAPSS1,YARS2,EFTUD1,CLTC,SOD1,MGST3,UFC1,TAMM41,UBA3,ARL6IP5,RNF175,TBC1D7,MUT,ZNF92,HDAC8,ZNF182,MRPS28,LACTB2,POLR2K,AK3,AUH,EIF3M,CWC15,NGLY1,MBIP,NDUFC2,ATP5A1,TRIM36,GGPS1,ATP5G3,MRPL39,ATP5J,GTF3C6,ADK,NSMCE2,GALK2,FDPS,PSMC2,DPY30,GNPDA2,MRPS18C,SUCLG1,THOC7,PSMD6,RFC4,GNL3,MOCS2,NDUFS4,PTTG1,PEX2,NDUFB6,PRDX3,LEO1,MRPL16,ATP5H,COA6,ADAL,ZNF354A,HINT1,FAM103A1,CNBP,NFXL1,TRIAP1,ZNF415,C1GALT1C1,TCEAL1,CHCHD1,SMPDL3A,TRMT112,UQCRH,TRMT10C,MRPS22,PCCA,RMI2,EID2,CCDC23,NDUFV2,PPA1,TCEAL8,MRPS23,GLRX5,ADI1,TBK1,UQCR10,ZNF93,NDUFA12,RPS27L,PIGP,THNSL1,SUMO2,NDUFA4,PPIA,NIF3L1,ANAPC7,HDAC2,PRIM1,MARCH5,ZNF830,RIPPLY2,DDX47,ACAD11,ATP5J2,ATP5O,FDXACB1,ZNHIT3,TAF9",1.36698257719581
"10","lightyellow",TRUE,0.000656,4662,317,133,0.42,0.029,"GO:0009058","BP",1,"biosynthetic process",2,"NDUFAB1,GGCT,MDH1,RTFDC1,GLRX2,RPL26L1,MRPS35,DDX1,IGBP1,ZNF302,MRPS33,UPRT,NHP2L1,SNW1,PSMD10,ATG4A,INTS9,RAD51C,C1QBP,MRPL27,LTA4H,MRPL51,ASF1A,ACOT13,H2AFY,NCBP2,MRPL3,EIF1B,MRPL19,TXNDC9,PDCL3,SUMO1,SCP2,PARK7,ATP5F1,GNPAT,DARS2,TAF12,COPS5,MTIF3,TSFM,NDP,EEF1E1,DUT,RPAIN,CDO1,HDHD1,PPT1,PCNA,MRPS36,PIGC,ISCU,MRPL47,ZNF189,NARS2,MRPL15,FDX1,GTF2B,ASNSD1,SSB,PAPSS1,YARS2,ESD,EFTUD1,CLTC,SOD1,MGST3,TAMM41,ZNF92,HDAC8,ZNF182,MRPS28,POLR2K,EIF3M,ATP5A1,GGPS1,ATP5G3,MRPL39,ATP5J,GTF3C6,ADK,FDPS,PSMC2,DPY30,GNPDA2,MRPS18C,SUCLG1,THOC7,RFC4,GNL3,MOCS2,PTTG1,PEX2,PRDX3,LEO1,FAM96A,MRPL16,ATP5H,MMADHC,ADAL,ZNF354A,HINT1,CNBP,NFXL1,TRIAP1,ZNF415,C1GALT1C1,TCEAL1,CHCHD1,TRMT112,MRPS22,RMI2,EID2,PPA1,TCEAL8,MRPS23,ADI1,TBK1,ZNF93,RPS27L,PIGP,THNSL1,PPIA,NIF3L1,HDAC2,PRIM1,ZNF830,RIPPLY2,ATP5J2,ATP5O,FDXACB1,ZNHIT3,TAF9",2.18753292921599
